AnimalID,SireID,DamID,FamilyID,SexID,Year,Breed
G010C454,G900C169,G900A471,16F091,1,2016,unknown
G010C470,G900C169,G900A471,16F091,2,2016,unknown
G010C692,G900C169,G900A471,16F091,1,2016,unknown
G010C701,G900C169,G900A471,16F091,2,2016,unknown
G010C704,G900C169,G900A471,16F091,1,2016,unknown
G010C709,G900C169,G900A471,16F091,2,2016,unknown
G010C727,G900C169,G900A471,16F091,2,2016,unknown
G010C743,G900C169,G900A471,16F091,1,2016,unknown
G010C760,G900C169,G900A471,16F091,2,2016,unknown
G010C916,G900C169,G900A471,16F091,2,2016,unknown
G010D106,G900C169,G900A471,16F091,1,2016,unknown
G010D143,G900C169,G900A471,16F091,2,2016,unknown
G010D145,G900C169,G900A471,16F091,2,2016,unknown
G010D209,G900C169,G900A471,16F091,2,2016,unknown
G010D287,G900C169,G900A471,16F091,2,2016,unknown
G010D303,G900C169,G900A471,16F091,2,2016,unknown
G010D457,G900C169,G900A471,16F091,1,2016,unknown
G010D683,G900C169,G900A471,16F091,2,2016,unknown
G010D684,G900C169,G900A471,16F091,1,2016,unknown
G010D773,G900C169,G900A471,16F091,2,2016,unknown
G010D933,G900C169,G900A471,16F091,2,2016,unknown
G0100008,G900C169,G900A471,16F091,2,2016,unknown
G0100009,G900C169,G900A471,16F091,2,2016,unknown
G0100010,G900C169,G900A471,16F091,2,2016,unknown
G0100011,G900C169,G900A471,16F091,2,2016,unknown
G0100012,G900C169,G900A471,16F091,1,2016,unknown
G010A095,G900C169,G900A503,16F092,2,2016,unknown
G010A114,G900C169,G900A503,16F092,2,2016,unknown
G010A159,G900C169,G900A503,16F092,2,2016,unknown
G010A242,G900C169,G900A503,16F092,2,2016,unknown
G010A297,G900C169,G900A503,16F092,2,2016,unknown
G010A393,G900C169,G900A503,16F092,1,2016,unknown
G010A531,G900C169,G900A503,16F092,2,2016,unknown
G010A562,G900C169,G900A503,16F092,1,2016,unknown
G010A774,G900C169,G900A503,16F092,1,2016,unknown
G010A879,G900C169,G900A503,16F092,1,2016,unknown
G010A893,G900C169,G900A503,16F092,2,2016,unknown
G010B304,G900C169,G900A503,16F092,2,2016,unknown
G010B381,G900C169,G900A503,16F092,1,2016,unknown
G010B397,G900C169,G900A503,16F092,2,2016,unknown
G010B498,G900C169,G900A503,16F092,1,2016,unknown
G010B621,G900C169,G900A503,16F092,2,2016,unknown
G010B624,G900C169,G900A503,16F092,2,2016,unknown
G010B640,G900C169,G900A503,16F092,2,2016,unknown
G010B647,G900C169,G900A503,16F092,1,2016,unknown
G010B669,G900C169,G900A503,16F092,1,2016,unknown
G010B714,G900C169,G900A503,16F092,2,2016,unknown
G010B723,G900C169,G900A503,16F092,2,2016,unknown
G010B768,G900C169,G900A503,16F092,2,2016,unknown
G010B797,G900C169,G900A503,16F092,1,2016,unknown
G010B844,G900C169,G900A503,16F092,2,2016,unknown
G010B895,G900C169,G900A503,16F092,2,2016,unknown
G010B982,G900C169,G900A503,16F092,1,2016,unknown
G010B986,G900C169,G900A503,16F092,1,2016,unknown
G010C230,G900C169,G900A503,16F092,2,2016,unknown
G010C675,G900C169,G900A503,16F092,1,2016,unknown
G010C676,G900C169,G900A503,16F092,2,2016,unknown
G010C730,G900C169,G900A503,16F092,2,2016,unknown
G010C923,G900C169,G900A503,16F092,1,2016,unknown
G010C991,G900C169,G900A503,16F092,1,2016,unknown
G010D289,G900C169,G900A503,16F092,1,2016,unknown
G010D310,G900C169,G900A503,16F092,2,2016,unknown
G010D433,G900C169,G900A503,16F092,1,2016,unknown
G010D444,G900C169,G900A503,16F092,1,2016,unknown
G010D455,G900C169,G900A503,16F092,1,2016,unknown
G010D575,G900C169,G900A503,16F092,2,2016,unknown
G010D803,G900C169,G900A503,16F092,2,2016,unknown
G010D840,G900C169,G900A503,16F092,1,2016,unknown
G0100040,G900C169,G900A503,16F092,2,2016,unknown
G0100041,G900C169,G900A503,16F092,2,2016,unknown
G010A119,G900C169,G900B487,16F093,2,2016,unknown
G010A298,G900C169,G900B487,16F093,1,2016,unknown
G010A361,G900C169,G900B487,16F093,2,2016,unknown
G010A363,G900C169,G900B487,16F093,1,2016,unknown
G010A376,G900C169,G900B487,16F093,1,2016,unknown
G010A658,G900C169,G900B487,16F093,2,2016,unknown
G010A682,G900C169,G900B487,16F093,2,2016,unknown
G010B147,G900C169,G900B487,16F093,2,2016,unknown
G010B163,G900C169,G900B487,16F093,2,2016,unknown
G010B215,G900C169,G900B487,16F093,2,2016,unknown
G010B302,G900C169,G900B487,16F093,2,2016,unknown
G010B315,G900C169,G900B487,16F093,2,2016,unknown
G010B644,G900C169,G900B487,16F093,2,2016,unknown
G010B864,G900C169,G900B487,16F093,1,2016,unknown
G010B866,G900C169,G900B487,16F093,2,2016,unknown
G010B965,G900C169,G900B487,16F093,2,2016,unknown
G010C041,G900C169,G900B487,16F093,2,2016,unknown
G010C195,G900C169,G900B487,16F093,1,2016,unknown
G010C252,G900C169,G900B487,16F093,2,2016,unknown
G010C377,G900C169,G900B487,16F093,2,2016,unknown
G010C404,G900C169,G900B487,16F093,2,2016,unknown
G010C769,G900C169,G900B487,16F093,2,2016,unknown
G010C782,G900C169,G900B487,16F093,1,2016,unknown
G010C804,G900C169,G900B487,16F093,2,2016,unknown
G010C867,G900C169,G900B487,16F093,2,2016,unknown
G010D198,G900C169,G900B487,16F093,2,2016,unknown
G010D327,G900C169,G900B487,16F093,2,2016,unknown
G010D389,G900C169,G900B487,16F093,1,2016,unknown
G010D485,G900C169,G900B487,16F093,1,2016,unknown
G010D491,G900C169,G900B487,16F093,2,2016,unknown
G010D586,G900C169,G900B487,16F093,2,2016,unknown
G010D655,G900C169,G900B487,16F093,1,2016,unknown
G010D675,G900C169,G900B487,16F093,1,2016,unknown
G010D832,G900C169,G900B487,16F093,1,2016,unknown
G010D843,G900C169,G900B487,16F093,1,2016,unknown
G0100085,G900C169,G900B487,16F093,2,2016,unknown
G010A151,G900B303,G900C330,16F1001,1,2016,unknown
G010A399,G900B303,G900C330,16F1001,2,2016,unknown
G010A699,G900B303,G900C330,16F1001,2,2016,unknown
G010A743,G900B303,G900C330,16F1001,2,2016,unknown
G010A894,G900B303,G900C330,16F1001,1,2016,unknown
G010A936,G900B303,G900C330,16F1001,2,2016,unknown
G010A967,G900B303,G900C330,16F1001,1,2016,unknown
G010B006,G900B303,G900C330,16F1001,2,2016,unknown
G010B208,G900B303,G900C330,16F1001,1,2016,unknown
G010B300,G900B303,G900C330,16F1001,2,2016,unknown
G010B402,G900B303,G900C330,16F1001,2,2016,unknown
G010B425,G900B303,G900C330,16F1001,1,2016,unknown
G010B544,G900B303,G900C330,16F1001,2,2016,unknown
G010B628,G900B303,G900C330,16F1001,2,2016,unknown
G010B785,G900B303,G900C330,16F1001,2,2016,unknown
G010B830,G900B303,G900C330,16F1001,2,2016,unknown
G010B835,G900B303,G900C330,16F1001,2,2016,unknown
G010B899,G900B303,G900C330,16F1001,1,2016,unknown
G010B950,G900B303,G900C330,16F1001,1,2016,unknown
G010C194,G900B303,G900C330,16F1001,1,2016,unknown
G010C249,G900B303,G900C330,16F1001,1,2016,unknown
G010C381,G900B303,G900C330,16F1001,1,2016,unknown
G010C506,G900B303,G900C330,16F1001,1,2016,unknown
G010C661,G900B303,G900C330,16F1001,2,2016,unknown
G010C765,G900B303,G900C330,16F1001,2,2016,unknown
G010C824,G900B303,G900C330,16F1001,2,2016,unknown
G010D013,G900B303,G900C330,16F1001,1,2016,unknown
G010D258,G900B303,G900C330,16F1001,2,2016,unknown
G010D406,G900B303,G900C330,16F1001,1,2016,unknown
G010D443,G900B303,G900C330,16F1001,2,2016,unknown
G010D668,G900B303,G900C330,16F1001,1,2016,unknown
G010D779,G900B303,G900C330,16F1001,1,2016,unknown
G010D901,G900B303,G900C330,16F1001,2,2016,unknown
G010D983,G900B303,G900C330,16F1001,2,2016,unknown
G010D987,G900B303,G900C330,16F1001,2,2016,unknown
G0100070,G900B303,G900C330,16F1001,2,2016,unknown
G010A064,G900C883,G900A557,16F101,1,2016,unknown
G010A122,G900C883,G900A557,16F101,2,2016,unknown
G010A293,G900C883,G900A557,16F101,2,2016,unknown
G010A304,G900C883,G900A557,16F101,2,2016,unknown
G010A511,G900C883,G900A557,16F101,2,2016,unknown
G010A559,G900C883,G900A557,16F101,2,2016,unknown
G010A577,G900C883,G900A557,16F101,2,2016,unknown
G010A740,G900C883,G900A557,16F101,1,2016,unknown
G010A837,G900C883,G900A557,16F101,2,2016,unknown
G010A860,G900C883,G900A557,16F101,2,2016,unknown
G010A939,G900C883,G900A557,16F101,1,2016,unknown
G010A978,G900C883,G900A557,16F101,2,2016,unknown
G010B156,G900C883,G900A557,16F101,1,2016,unknown
G010B258,G900C883,G900A557,16F101,1,2016,unknown
G010B282,G900C883,G900A557,16F101,2,2016,unknown
G010B374,G900C883,G900A557,16F101,2,2016,unknown
G010B387,G900C883,G900A557,16F101,2,2016,unknown
G010B697,G900C883,G900A557,16F101,2,2016,unknown
G010B736,G900C883,G900A557,16F101,2,2016,unknown
G010B955,G900C883,G900A557,16F101,2,2016,unknown
G010C098,G900C883,G900A557,16F101,1,2016,unknown
G010C117,G900C883,G900A557,16F101,2,2016,unknown
G010C218,G900C883,G900A557,16F101,2,2016,unknown
G010C256,G900C883,G900A557,16F101,2,2016,unknown
G010C290,G900C883,G900A557,16F101,2,2016,unknown
G010C378,G900C883,G900A557,16F101,1,2016,unknown
G010C476,G900C883,G900A557,16F101,2,2016,unknown
G010C539,G900C883,G900A557,16F101,1,2016,unknown
G010C679,G900C883,G900A557,16F101,2,2016,unknown
G010C698,G900C883,G900A557,16F101,2,2016,unknown
G010D069,G900C883,G900A557,16F101,2,2016,unknown
G010D215,G900C883,G900A557,16F101,2,2016,unknown
G010D302,G900C883,G900A557,16F101,1,2016,unknown
G010D316,G900C883,G900A557,16F101,2,2016,unknown
G010D348,G900C883,G900A557,16F101,2,2016,unknown
G010D415,G900C883,G900A557,16F101,2,2016,unknown
G010D429,G900C883,G900A557,16F101,2,2016,unknown
G010D435,G900C883,G900A557,16F101,2,2016,unknown
G010D442,G900C883,G900A557,16F101,2,2016,unknown
G010D596,G900C883,G900A557,16F101,2,2016,unknown
G010D634,G900C883,G900A557,16F101,1,2016,unknown
G010D928,G900C883,G900A557,16F101,2,2016,unknown
G010D977,G900C883,G900A557,16F101,2,2016,unknown
G0100022,G900C883,G900A557,16F101,2,2016,unknown
G0100023,G900C883,G900A557,16F101,2,2016,unknown
G0100024,G900C883,G900A557,16F101,2,2016,unknown
G010A272,G900C883,G900D095,16F102,2,2016,unknown
G010A418,G900C883,G900D095,16F102,1,2016,unknown
G010A547,G900C883,G900D095,16F102,1,2016,unknown
G010A571,G900C883,G900D095,16F102,2,2016,unknown
G010A598,G900C883,G900D095,16F102,1,2016,unknown
G010A829,G900C883,G900D095,16F102,2,2016,unknown
G010B056,G900C883,G900D095,16F102,1,2016,unknown
G010B273,G900C883,G900D095,16F102,2,2016,unknown
G010B288,G900C883,G900D095,16F102,1,2016,unknown
G010B356,G900C883,G900D095,16F102,2,2016,unknown
G010B623,G900C883,G900D095,16F102,1,2016,unknown
G010B681,G900C883,G900D095,16F102,1,2016,unknown
G010B799,G900C883,G900D095,16F102,1,2016,unknown
G010B908,G900C883,G900D095,16F102,2,2016,unknown
G010C448,G900C883,G900D095,16F102,1,2016,unknown
G010C928,G900C883,G900D095,16F102,1,2016,unknown
G010C949,G900C883,G900D095,16F102,2,2016,unknown
G010D039,G900C883,G900D095,16F102,2,2016,unknown
G010D114,G900C883,G900D095,16F102,1,2016,unknown
G0100019,G900C883,G900D095,16F102,2,2016,unknown
G0100020,G900C883,G900D095,16F102,2,2016,unknown
G010A259,G900C883,G900B240,16F103,2,2016,unknown
G010A344,G900C883,G900B240,16F103,2,2016,unknown
G010A368,G900C883,G900B240,16F103,1,2016,unknown
G010A570,G900C883,G900B240,16F103,1,2016,unknown
G010A685,G900C883,G900B240,16F103,1,2016,unknown
G010A704,G900C883,G900B240,16F103,2,2016,unknown
G010A793,G900C883,G900B240,16F103,1,2016,unknown
G010B121,G900C883,G900B240,16F103,1,2016,unknown
G010B160,G900C883,G900B240,16F103,1,2016,unknown
G010B169,G900C883,G900B240,16F103,1,2016,unknown
G010B173,G900C883,G900B240,16F103,1,2016,unknown
G010B212,G900C883,G900B240,16F103,2,2016,unknown
G010B254,G900C883,G900B240,16F103,2,2016,unknown
G010B290,G900C883,G900B240,16F103,2,2016,unknown
G010B428,G900C883,G900B240,16F103,2,2016,unknown
G010B472,G900C883,G900B240,16F103,2,2016,unknown
G010B662,G900C883,G900B240,16F103,2,2016,unknown
G010B821,G900C883,G900B240,16F103,2,2016,unknown
G010B848,G900C883,G900B240,16F103,2,2016,unknown
G010B931,G900C883,G900B240,16F103,2,2016,unknown
G010C074,G900C883,G900B240,16F103,1,2016,unknown
G010C076,G900C883,G900B240,16F103,2,2016,unknown
G010C406,G900C883,G900B240,16F103,1,2016,unknown
G010C414,G900C883,G900B240,16F103,1,2016,unknown
G010C529,G900C883,G900B240,16F103,2,2016,unknown
G010C786,G900C883,G900B240,16F103,1,2016,unknown
G010C791,G900C883,G900B240,16F103,2,2016,unknown
G010C811,G900C883,G900B240,16F103,2,2016,unknown
G010C886,G900C883,G900B240,16F103,1,2016,unknown
G010C936,G900C883,G900B240,16F103,1,2016,unknown
G010C969,G900C883,G900B240,16F103,1,2016,unknown
G010D110,G900C883,G900B240,16F103,2,2016,unknown
G010D132,G900C883,G900B240,16F103,2,2016,unknown
G010D172,G900C883,G900B240,16F103,2,2016,unknown
G010D644,G900C883,G900B240,16F103,2,2016,unknown
G010D816,G900C883,G900B240,16F103,2,2016,unknown
G010D877,G900C883,G900B240,16F103,1,2016,unknown
G010D889,G900C883,G900B240,16F103,1,2016,unknown
G010A237,G900E128,G900E075,16F1031,1,2016,unknown
G010A238,G900E128,G900E075,16F1031,2,2016,unknown
G010A294,G900E128,G900E075,16F1031,1,2016,unknown
G010A888,G900E128,G900E075,16F1031,1,2016,unknown
G010A933,G900E128,G900E075,16F1031,2,2016,unknown
G010A937,G900E128,G900E075,16F1031,1,2016,unknown
G010B041,G900E128,G900E075,16F1031,2,2016,unknown
G010B094,G900E128,G900E075,16F1031,1,2016,unknown
G010B234,G900E128,G900E075,16F1031,1,2016,unknown
G010B294,G900E128,G900E075,16F1031,2,2016,unknown
G010B531,G900E128,G900E075,16F1031,1,2016,unknown
G010B615,G900E128,G900E075,16F1031,2,2016,unknown
G010B767,G900E128,G900E075,16F1031,2,2016,unknown
G010B777,G900E128,G900E075,16F1031,1,2016,unknown
G010B816,G900E128,G900E075,16F1031,2,2016,unknown
G010B993,G900E128,G900E075,16F1031,1,2016,unknown
G010C089,G900E128,G900E075,16F1031,2,2016,unknown
G010C178,G900E128,G900E075,16F1031,2,2016,unknown
G010C361,G900E128,G900E075,16F1031,2,2016,unknown
G010C456,G900E128,G900E075,16F1031,2,2016,unknown
G010C663,G900E128,G900E075,16F1031,1,2016,unknown
G010C777,G900E128,G900E075,16F1031,1,2016,unknown
G010C908,G900E128,G900E075,16F1031,1,2016,unknown
G010D041,G900E128,G900E075,16F1031,2,2016,unknown
G010D065,G900E128,G900E075,16F1031,2,2016,unknown
G010D155,G900E128,G900E075,16F1031,1,2016,unknown
G010D252,G900E128,G900E075,16F1031,2,2016,unknown
G010D780,G900E128,G900E075,16F1031,2,2016,unknown
G010D819,G900E128,G900E075,16F1031,1,2016,unknown
G010D838,G900E128,G900E075,16F1031,2,2016,unknown
G010A210,G900E128,G900A902,16F1032,2,2016,unknown
G010A291,G900E128,G900A902,16F1032,2,2016,unknown
G010A306,G900E128,G900A902,16F1032,1,2016,unknown
G010A446,G900E128,G900A902,16F1032,1,2016,unknown
G010A960,G900E128,G900A902,16F1032,2,2016,unknown
G010B486,G900E128,G900A902,16F1032,2,2016,unknown
G010B636,G900E128,G900A902,16F1032,2,2016,unknown
G010B660,G900E128,G900A902,16F1032,2,2016,unknown
G010B683,G900E128,G900A902,16F1032,2,2016,unknown
G010C152,G900E128,G900A902,16F1032,1,2016,unknown
G010C751,G900E128,G900A902,16F1032,2,2016,unknown
G010C942,G900E128,G900A902,16F1032,1,2016,unknown
G010D362,G900E128,G900A902,16F1032,2,2016,unknown
G010D665,G900E128,G900A902,16F1032,2,2016,unknown
G010D980,G900E128,G900A902,16F1032,1,2016,unknown
G0100103,G900E128,G900A902,16F1032,2,2016,unknown
G0100104,G900E128,G900A902,16F1032,2,2016,unknown
G0100105,G900E128,G900A902,16F1032,2,2016,unknown
G010A010,G900E128,G900D588,16F1033,1,2016,unknown
G010A184,G900E128,G900D588,16F1033,1,2016,unknown
G010A507,G900E128,G900D588,16F1033,2,2016,unknown
G010A732,G900E128,G900D588,16F1033,1,2016,unknown
G010A757,G900E128,G900D588,16F1033,1,2016,unknown
G010A778,G900E128,G900D588,16F1033,1,2016,unknown
G010A865,G900E128,G900D588,16F1033,1,2016,unknown
G010B245,G900E128,G900D588,16F1033,2,2016,unknown
G010B268,G900E128,G900D588,16F1033,1,2016,unknown
G010B314,G900E128,G900D588,16F1033,2,2016,unknown
G010B368,G900E128,G900D588,16F1033,2,2016,unknown
G010B658,G900E128,G900D588,16F1033,2,2016,unknown
G010B755,G900E128,G900D588,16F1033,2,2016,unknown
G010B871,G900E128,G900D588,16F1033,2,2016,unknown
G010B984,G900E128,G900D588,16F1033,2,2016,unknown
G010C027,G900E128,G900D588,16F1033,2,2016,unknown
G010C033,G900E128,G900D588,16F1033,2,2016,unknown
G010C039,G900E128,G900D588,16F1033,1,2016,unknown
G010C094,G900E128,G900D588,16F1033,2,2016,unknown
G010C217,G900E128,G900D588,16F1033,2,2016,unknown
G010C841,G900E128,G900D588,16F1033,2,2016,unknown
G010C875,G900E128,G900D588,16F1033,2,2016,unknown
G010C937,G900E128,G900D588,16F1033,1,2016,unknown
G010D024,G900E128,G900D588,16F1033,1,2016,unknown
G010D339,G900E128,G900D588,16F1033,1,2016,unknown
G010D738,G900E128,G900D588,16F1033,1,2016,unknown
G010D761,G900E128,G900D588,16F1033,2,2016,unknown
G010D798,G900E128,G900D588,16F1033,2,2016,unknown
G010D956,G900E128,G900D588,16F1033,2,2016,unknown
G0100095,G900E128,G900D588,16F1033,2,2016,unknown
G0100096,G900E128,G900D588,16F1033,2,2016,unknown
G0100097,G900E128,G900D588,16F1033,2,2016,unknown
G0100098,G900E128,G900D588,16F1033,2,2016,unknown
G010A019,G900A955,G900B888,16F1041,2,2016,unknown
G010A121,G900A955,G900B888,16F1041,1,2016,unknown
G010A230,G900A955,G900B888,16F1041,2,2016,unknown
G010A490,G900A955,G900B888,16F1041,1,2016,unknown
G010A713,G900A955,G900B888,16F1041,2,2016,unknown
G010A752,G900A955,G900B888,16F1041,2,2016,unknown
G010A906,G900A955,G900B888,16F1041,1,2016,unknown
G010B453,G900A955,G900B888,16F1041,2,2016,unknown
G010B712,G900A955,G900B888,16F1041,2,2016,unknown
G010C180,G900A955,G900B888,16F1041,1,2016,unknown
G010C623,G900A955,G900B888,16F1041,2,2016,unknown
G010C754,G900A955,G900B888,16F1041,2,2016,unknown
G010C839,G900A955,G900B888,16F1041,2,2016,unknown
G010C910,G900A955,G900B888,16F1041,2,2016,unknown
G010D090,G900A955,G900B888,16F1041,1,2016,unknown
G010D144,G900A955,G900B888,16F1041,2,2016,unknown
G0100071,G900A955,G900B888,16F1041,2,2016,unknown
G010A032,G900C791,G900C837,16F1052,1,2016,unknown
G010A175,G900C791,G900C837,16F1052,2,2016,unknown
G010A228,G900C791,G900C837,16F1052,2,2016,unknown
G010A478,G900C791,G900C837,16F1052,1,2016,unknown
G010A551,G900C791,G900C837,16F1052,1,2016,unknown
G010A568,G900C791,G900C837,16F1052,2,2016,unknown
G010A687,G900C791,G900C837,16F1052,2,2016,unknown
G010A777,G900C791,G900C837,16F1052,2,2016,unknown
G010A812,G900C791,G900C837,16F1052,1,2016,unknown
G010A908,G900C791,G900C837,16F1052,2,2016,unknown
G010A953,G900C791,G900C837,16F1052,2,2016,unknown
G010B063,G900C791,G900C837,16F1052,1,2016,unknown
G010B064,G900C791,G900C837,16F1052,2,2016,unknown
G010B125,G900C791,G900C837,16F1052,1,2016,unknown
G010B260,G900C791,G900C837,16F1052,1,2016,unknown
G010B285,G900C791,G900C837,16F1052,1,2016,unknown
G010B477,G900C791,G900C837,16F1052,1,2016,unknown
G010B517,G900C791,G900C837,16F1052,2,2016,unknown
G010B529,G900C791,G900C837,16F1052,1,2016,unknown
G010B542,G900C791,G900C837,16F1052,1,2016,unknown
G010B594,G900C791,G900C837,16F1052,2,2016,unknown
G010B788,G900C791,G900C837,16F1052,1,2016,unknown
G010B807,G900C791,G900C837,16F1052,1,2016,unknown
G010C042,G900C791,G900C837,16F1052,1,2016,unknown
G010C048,G900C791,G900C837,16F1052,2,2016,unknown
G010C163,G900C791,G900C837,16F1052,2,2016,unknown
G010C297,G900C791,G900C837,16F1052,1,2016,unknown
G010C306,G900C791,G900C837,16F1052,2,2016,unknown
G010C484,G900C791,G900C837,16F1052,2,2016,unknown
G010C594,G900C791,G900C837,16F1052,1,2016,unknown
G010C852,G900C791,G900C837,16F1052,2,2016,unknown
G010C880,G900C791,G900C837,16F1052,1,2016,unknown
G010C956,G900C791,G900C837,16F1052,1,2016,unknown
G010D273,G900C791,G900C837,16F1052,2,2016,unknown
G010D352,G900C791,G900C837,16F1052,1,2016,unknown
G010D475,G900C791,G900C837,16F1052,1,2016,unknown
G010D589,G900C791,G900C837,16F1052,2,2016,unknown
G010D630,G900C791,G900C837,16F1052,2,2016,unknown
G010D694,G900C791,G900C837,16F1052,1,2016,unknown
G010D903,G900C791,G900C837,16F1052,2,2016,unknown
G0100101,G900C791,G900C837,16F1052,2,2016,unknown
G0100102,G900C791,G900C837,16F1052,2,2016,unknown
G010A044,G900E070,G900C014,16F1071,2,2016,unknown
G010A065,G900E070,G900C014,16F1071,2,2016,unknown
G010A191,G900E070,G900C014,16F1071,2,2016,unknown
G010A231,G900E070,G900C014,16F1071,1,2016,unknown
G010A270,G900E070,G900C014,16F1071,2,2016,unknown
G010A324,G900E070,G900C014,16F1071,2,2016,unknown
G010A514,G900E070,G900C014,16F1071,2,2016,unknown
G010A515,G900E070,G900C014,16F1071,1,2016,unknown
G010A601,G900E070,G900C014,16F1071,1,2016,unknown
G010A602,G900E070,G900C014,16F1071,1,2016,unknown
G010A727,G900E070,G900C014,16F1071,1,2016,unknown
G010A909,G900E070,G900C014,16F1071,2,2016,unknown
G010B015,G900E070,G900C014,16F1071,2,2016,unknown
G010B068,G900E070,G900C014,16F1071,1,2016,unknown
G010B087,G900E070,G900C014,16F1071,2,2016,unknown
G010B113,G900E070,G900C014,16F1071,2,2016,unknown
G010B126,G900E070,G900C014,16F1071,1,2016,unknown
G010B164,G900E070,G900C014,16F1071,1,2016,unknown
G010B326,G900E070,G900C014,16F1071,2,2016,unknown
G010B616,G900E070,G900C014,16F1071,2,2016,unknown
G010C049,G900E070,G900C014,16F1071,2,2016,unknown
G010C121,G900E070,G900C014,16F1071,2,2016,unknown
G010C177,G900E070,G900C014,16F1071,2,2016,unknown
G010C260,G900E070,G900C014,16F1071,2,2016,unknown
G010C268,G900E070,G900C014,16F1071,1,2016,unknown
G010C449,G900E070,G900C014,16F1071,1,2016,unknown
G010C536,G900E070,G900C014,16F1071,2,2016,unknown
G010C558,G900E070,G900C014,16F1071,1,2016,unknown
G010C627,G900E070,G900C014,16F1071,2,2016,unknown
G010C680,G900E070,G900C014,16F1071,2,2016,unknown
